accession	organism	kingdom	length	tm_helix_start_leq_90
O96006	Homo sapiens	Metazoa	694	False
Q62768	Rattus norvegicus	Metazoa	1735	False
Q80XL6	Mus musculus	Metazoa	779	False
O14246	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	508	False
Q9VJN5	Drosophila melanogaster	Metazoa	470	False
Q63276	Rattus norvegicus	Metazoa	420	False
O02351	Antheraea polyphemus	Metazoa	525	True
P40693	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	322	False
P00390	Homo sapiens	Metazoa	522	False
O88904	Mus musculus	Metazoa	1210	False
Q9H1D0	Homo sapiens	Metazoa	765	False
Q15751	Homo sapiens	Metazoa	4861	False
O88597	Mus musculus	Metazoa	448	False
Q0VGM9	Mus musculus	Metazoa	1203	False
P17067	Pisum sativum	Plants	328	False
Q9Z130	Mus musculus	Metazoa	301	False
Q38874	Arabidopsis thaliana	Plants	382	False
Q9UP65	Homo sapiens	Metazoa	541	False
Q9M0A7	Arabidopsis thaliana	Plants	250	False
Q9USY8	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	166	False
P63000	Homo sapiens	Metazoa	192	False
O35491	Mus musculus	Metazoa	499	False
Q05045	Cucurbita maxima	Plants	575	False
Q6P7B7	Rattus norvegicus	Metazoa	404	True
Q16539	Homo sapiens	Metazoa	360	False
P48432	Mus musculus	Metazoa	319	False
Q9VPY0	Drosophila melanogaster	Metazoa	587	False
O55081	Rattus norvegicus	Metazoa	1135	False
Q8BZF8	Mus musculus	Metazoa	567	False
Q03555	Rattus norvegicus	Metazoa	768	False
O49929	Pisum sativum	Plants	213	True
Q9FFS4	Arabidopsis thaliana	Plants	101	False
P38983	Rattus norvegicus	Metazoa	295	False
O14227	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1215	False
Q14137	Homo sapiens	Metazoa	746	False
P07910	Homo sapiens	Metazoa	306	False
P92507	Ascaris suum	Metazoa	156	True
P42792	Arabidopsis thaliana	Plants	393	True
O88561	Mus musculus	Metazoa	667	True
Q62296	Mus musculus	Metazoa	427	False
Q9LHE5	Arabidopsis thaliana	Plants	309	False
Q8C4V4	Mus musculus	Metazoa	428	False
Q23973	Drosophila melanogaster	Metazoa	217	False
Q2HJF1	Bos taurus	Metazoa	112	False
Q07418	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	342	False
Q12374	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	616	False
P04797	Rattus norvegicus	Metazoa	333	False
P06536	Rattus norvegicus	Metazoa	795	False
Q9HCI7	Homo sapiens	Metazoa	577	False
A0A2I0C2C6	Plasmodium falciparum (isolate NF54)	Other	3078	False
Q8WXI4	Homo sapiens	Metazoa	607	False
Q09013	Homo sapiens	Metazoa	629	False
C0HKE2	Mus musculus	Metazoa	130	False
P02292	Parechinus angulosus	Metazoa	149	False
O94864	Homo sapiens	Metazoa	414	False
Q02892	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	647	False
Q6NVF4	Mus musculus	Metazoa	1074	False
Q91YT0	Mus musculus	Metazoa	464	False
P34077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	839	False
Q09228	Caenorhabditis elegans	Metazoa	1129	False
Q9NQ92	Homo sapiens	Metazoa	184	False
P28359	Mus musculus	Metazoa	340	False
Q08686	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	304	False
Q9WUF3	Mus musculus	Metazoa	1962	False
Q9LFA3	Arabidopsis thaliana	Plants	434	False
Q9CQ86	Mus musculus	Metazoa	115	False
Q9UHB7	Homo sapiens	Metazoa	1163	False
Q6QN14	Homo sapiens	Metazoa	398	False
P24785	Drosophila melanogaster	Metazoa	1293	False
O24527	Arabidopsis thaliana	Plants	836	False
P40283	Arabidopsis thaliana	Plants	150	False
Q9FGS0	Arabidopsis thaliana	Plants	289	False
P47076	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	161	False
Q7Z739	Homo sapiens	Metazoa	585	False
Q8L866	Arabidopsis thaliana	Plants	776	False
Q07837	Homo sapiens	Metazoa	685	True
P32489	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	222	False
P07527	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	877	False
Q7Z7F0	Homo sapiens	Metazoa	614	False
Q9NXA8	Homo sapiens	Metazoa	310	False
Q95XZ5	Caenorhabditis elegans	Metazoa	2176	False
Q641G7	Xenopus laevis	Metazoa	168	False
A8MUP2	Homo sapiens	Metazoa	240	False
P37230	Rattus norvegicus	Metazoa	468	False
O76360	Caenorhabditis elegans	Metazoa	780	False
Q9JJP2	Mus musculus	Metazoa	631	False
A6H8H2	Mus musculus	Metazoa	1906	False
Q96CM3	Homo sapiens	Metazoa	377	False
I6PL68	Oryza sativa subsp. japonica	Plants	303	False
O35943	Mus musculus	Metazoa	207	False
Q03388	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	795	False
P60323	Homo sapiens	Metazoa	173	False
P04177	Rattus norvegicus	Metazoa	498	False
Q62868	Rattus norvegicus	Metazoa	1388	False
Q63666	Rattus norvegicus	Metazoa	118	False
Q13535	Homo sapiens	Metazoa	2644	False
P06906	Pan troglodytes	Metazoa	171	False
Q0VD32	Bos taurus	Metazoa	120	False
P52488	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	636	False
Q9NTK5	Homo sapiens	Metazoa	396	False
Q6UN15	Homo sapiens	Metazoa	594	False
Q9W2I4	Drosophila melanogaster	Metazoa	289	False
Q9FRV4	Arabidopsis thaliana	Plants	310	False
Q9ZVC2	Arabidopsis thaliana	Plants	491	False
Q9Y2S7	Homo sapiens	Metazoa	368	False
Q12099	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	399	False
Q8N2F6	Homo sapiens	Metazoa	343	True
Q00788	Rattus norvegicus	Metazoa	371	True
P93024	Arabidopsis thaliana	Plants	902	False
P32771	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	386	False
P51681	Homo sapiens	Metazoa	352	True
Q6AYR9	Rattus norvegicus	Metazoa	241	True
P49815	Homo sapiens	Metazoa	1807	False
Q9C598	Arabidopsis thaliana	Plants	283	False
Q20748	Caenorhabditis elegans	Metazoa	595	False
Q9VIW3	Drosophila melanogaster	Metazoa	596	False
P08510	Drosophila melanogaster	Metazoa	655	False
Q8I615	Plasmodium falciparum (isolate 3D7)	Other	1189	False
Q03750	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	510	False
P30956	Nicotiana tabacum	Plants	151	False
Q9LG26	Arabidopsis thaliana	Plants	689	False
Q8H157	Arabidopsis thaliana	Plants	585	True
O22920	Arabidopsis thaliana	Plants	831	True
Q9BZL6	Homo sapiens	Metazoa	878	False
Q24169	Drosophila melanogaster	Metazoa	460	False
Q9NWT1	Homo sapiens	Metazoa	392	False
Q9NQZ2	Homo sapiens	Metazoa	479	False
Q9NR56	Homo sapiens	Metazoa	388	False
Q2PS26	Arabidopsis thaliana	Plants	584	False
Q19555	Caenorhabditis elegans	Metazoa	1096	False
P46422	Arabidopsis thaliana	Plants	212	False
P40528	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	902	False
Q9UK76	Homo sapiens	Metazoa	154	False
Q1MTN3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1018	False
Q9UMR7	Homo sapiens	Metazoa	237	True
Q24174	Drosophila melanogaster	Metazoa	904	False
Q2HJJ1	Bos taurus	Metazoa	256	False
P38935	Homo sapiens	Metazoa	993	False
Q9Y388	Homo sapiens	Metazoa	322	False
Q8TCY5	Homo sapiens	Metazoa	172	True
Q68FY1	Rattus norvegicus	Metazoa	325	False
L7N1X6	Mus musculus	Metazoa	466	False
P47817	Xenopus laevis	Metazoa	555	False
Q9Y221	Homo sapiens	Metazoa	180	False
P90551	Leishmania mexicana	Other	366	False
P42230	Mus musculus	Metazoa	793	False
Q9W603	Xenopus laevis	Metazoa	1035	False
Q9Y5I7	Homo sapiens	Metazoa	235	True
P22813	Drosophila melanogaster	Metazoa	691	False
Q9Y6M1	Homo sapiens	Metazoa	599	False
P29692	Homo sapiens	Metazoa	281	False
P35632	Arabidopsis thaliana	Plants	232	False
Q8N5P1	Homo sapiens	Metazoa	291	False
Q8C0T9	Mus musculus	Metazoa	1614	False
Q9Z0D9	Mus musculus	Metazoa	354	True
O76324	Drosophila melanogaster	Metazoa	440	False
P32892	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	752	False
Q04779	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	684	False
A6NJ78	Homo sapiens	Metazoa	407	False
O74828	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	682	False
P62483	Rattus norvegicus	Metazoa	367	False
F4JS25	Arabidopsis thaliana	Plants	1052	False
Q147X3	Homo sapiens	Metazoa	362	False
P16455	Homo sapiens	Metazoa	207	False
O74966	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	77	False
Q9Y3D6	Homo sapiens	Metazoa	152	False
P34568	Caenorhabditis elegans	Metazoa	451	False
Q8GZU0	Catharanthus roseus	Plants	443	False
Q5T7W0	Homo sapiens	Metazoa	954	False
P30550	Homo sapiens	Metazoa	384	True
Q9JJD0	Mus musculus	Metazoa	305	False
Q9SR77	Arabidopsis thaliana	Plants	309	False
O17850	Caenorhabditis elegans	Metazoa	317	False
Q8IVI9	Homo sapiens	Metazoa	506	False
Q8I6Z7	Plasmodium falciparum (isolate 3D7)	Other	1139	False
P20609	Dictyostelium discoideum	Other	53	False
Q920Q3	Rattus norvegicus	Metazoa	154	False
P62979	Homo sapiens	Metazoa	156	False
Q01649	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	594	False
O48533	Arabidopsis thaliana	Plants	259	False
Q9GZN2	Homo sapiens	Metazoa	237	False
O95721	Homo sapiens	Metazoa	258	False
Q9NRI5	Homo sapiens	Metazoa	854	False
Q9Y5A9	Homo sapiens	Metazoa	579	False
Q9HBU9	Homo sapiens	Metazoa	364	True
Q9VAB8	Drosophila melanogaster	Metazoa	457	False
Q53KW9	Oryza sativa subsp. japonica	Plants	803	False
Q9C0Z9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	129	False
P18431	Drosophila melanogaster	Metazoa	514	False
P17481	Homo sapiens	Metazoa	243	False
O60381	Homo sapiens	Metazoa	514	False
Q9LEW0	Arabidopsis thaliana	Plants	557	False
Q04636	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	552	False
Q8GWR1	Arabidopsis thaliana	Plants	447	False
Q8N9N8	Homo sapiens	Metazoa	165	False
Q02637	Drosophila melanogaster	Metazoa	449	False
P04670	Glycine max	Plants	309	False
Q99K23	Mus musculus	Metazoa	461	False
O09053	Mus musculus	Metazoa	1401	False
P52174	Bos taurus	Metazoa	152	False
Q63089	Rattus norvegicus	Metazoa	556	True
O43364	Homo sapiens	Metazoa	376	False
Q9WTN3	Mus musculus	Metazoa	1134	False
Q9SMS0	Arabidopsis thaliana	Plants	249	False
P46310	Arabidopsis thaliana	Plants	446	False
Q9FGM0	Arabidopsis thaliana	Plants	806	False
Q13242	Homo sapiens	Metazoa	221	False
O15091	Homo sapiens	Metazoa	583	False
Q92506	Homo sapiens	Metazoa	261	False
P59055	Mus musculus	Metazoa	597	False
Q9BV90	Homo sapiens	Metazoa	132	False
O94979	Homo sapiens	Metazoa	1220	False
O82775	Arabidopsis thaliana	Plants	256	False
O88909	Mus musculus	Metazoa	537	True
P42582	Mus musculus	Metazoa	318	False
Q06103	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	429	False
Q5SRY7	Mus musculus	Metazoa	542	False
P97865	Mus musculus	Metazoa	318	False
Q3MKQ1	Rattus norvegicus	Metazoa	129	False
Q8VY77	Arabidopsis thaliana	Plants	91	True
P43120	Mus musculus	Metazoa	271	False
Q99880	Homo sapiens	Metazoa	126	False
Q84JK2	Arabidopsis thaliana	Plants	285	False
Q14244	Homo sapiens	Metazoa	749	False
Q6RI88	Rattus norvegicus	Metazoa	1112	False
G5EDW5	Caenorhabditis elegans	Metazoa	952	False
P10355	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	254	False
Q8H124	Arabidopsis thaliana	Plants	280	False
Q9SVC4	Arabidopsis thaliana	Plants	64	True
Q9SVY1	Arabidopsis thaliana	Plants	383	False
P53563	Rattus norvegicus	Metazoa	233	False
O23160	Arabidopsis thaliana	Plants	320	False
P21926	Homo sapiens	Metazoa	228	True
P08458	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	490	False
O23300	Arabidopsis thaliana	Plants	238	False
Q12405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387	False
Q9BZJ8	Homo sapiens	Metazoa	451	True
Q6UVW9	Homo sapiens	Metazoa	174	True
O14350	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	181	False
Q94K75	Arabidopsis thaliana	Plants	401	False
Q99J79	Mus musculus	Metazoa	432	False
Q9ASX5	Arabidopsis thaliana	Plants	540	False
Q91YD4	Mus musculus	Metazoa	1506	False
P81766	Spinacia oleracea	Plants	153	False
P42892	Homo sapiens	Metazoa	770	True
Q96L08	Homo sapiens	Metazoa	255	False
O54788	Mus musculus	Metazoa	344	False
Q9JIX5	Rattus norvegicus	Metazoa	2581	False
O95243	Homo sapiens	Metazoa	580	False
Q9Y2Q3	Homo sapiens	Metazoa	226	False
Q96KK3	Homo sapiens	Metazoa	526	False
P53067	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1004	False
Q9D7K2	Mus musculus	Metazoa	161	False
Q9UBS8	Homo sapiens	Metazoa	474	False
Q00PI9	Mus musculus	Metazoa	745	False
P79005	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	663	False
Q14764	Homo sapiens	Metazoa	893	False
Q93VC7	Arabidopsis thaliana	Plants	416	False
Q9FX43	Arabidopsis thaliana	Plants	310	False
V9M398	Vitis rotundifolia	Plants	1331	False
Q9H6R3	Homo sapiens	Metazoa	686	False
Q42577	Arabidopsis thaliana	Plants	218	False
P29509	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	319	False
A5LGM7	Polypedilum vanderplanki	Metazoa	504	True
O59746	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	819	False
Q9M1X2	Arabidopsis thaliana	Plants	279	False
P83484	Arabidopsis thaliana	Plants	556	False
O00567	Homo sapiens	Metazoa	594	False
Q5U5X0	Homo sapiens	Metazoa	104	False
Q10356	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	191	False
Q4V8K1	Rattus norvegicus	Metazoa	470	False
Q9V464	Drosophila melanogaster	Metazoa	218	False
O13601	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	494	False
P32249	Homo sapiens	Metazoa	361	True
Q9NV96	Homo sapiens	Metazoa	361	True
Q15007	Homo sapiens	Metazoa	396	False
A1L167	Homo sapiens	Metazoa	161	False
Q9QZB0	Mus musculus	Metazoa	210	False
Q9JI12	Rattus norvegicus	Metazoa	582	True
Q12080	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	455	False
Q0JM17	Oryza sativa subsp. japonica	Plants	432	False
Q9LSC4	Arabidopsis thaliana	Plants	344	False
Q24491	Drosophila melanogaster	Metazoa	197	False
O94640	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	475	False
P40382	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	444	False
Q9LTT3	Arabidopsis thaliana	Plants	319	False
P81270	Mus musculus	Metazoa	486	False
Q8TCU6	Homo sapiens	Metazoa	1659	False
Q9NRY6	Homo sapiens	Metazoa	295	False
Q20024	Caenorhabditis elegans	Metazoa	306	False
P29147	Rattus norvegicus	Metazoa	343	False
Q62384	Mus musculus	Metazoa	459	False
Q0KHV6	Drosophila melanogaster	Metazoa	721	False
P46061	Mus musculus	Metazoa	589	False
Q9SSE9	Arabidopsis thaliana	Plants	1027	False
Q9NVP2	Homo sapiens	Metazoa	202	False
Q9FIG9	Arabidopsis thaliana	Plants	801	False
P56404	Mus musculus	Metazoa	261	True
Q16658	Homo sapiens	Metazoa	493	False
J9VXM5	Cryptococcus neoformans var. grubii serotype A (strain H99 / ATCC 208821 / CBS 10515 / FGSC 9487)	Fungi	1421	False
Q8L4Y5	Arabidopsis thaliana	Plants	363	False
O74387	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	287	False
K4CWS6	Solanum lycopersicum	Plants	470	False
P49407	Homo sapiens	Metazoa	418	False
Q969Q5	Homo sapiens	Metazoa	203	False
Q9ZNV9	Arabidopsis thaliana	Plants	154	False
O60508	Homo sapiens	Metazoa	579	False
Q94ID2	Arabidopsis thaliana	Plants	330	False
Q7TQN4	Rattus norvegicus	Metazoa	550	False
Q15327	Homo sapiens	Metazoa	319	False
O77334	Plasmodium falciparum (isolate 3D7)	Other	575	False
Q6WKZ7	Mus musculus	Metazoa	506	False
O74887	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	192	False
Q06835	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	107	False
Q9WV68	Mus musculus	Metazoa	292	False
Q9NZJ0	Homo sapiens	Metazoa	730	False
P04001	Homo sapiens	Metazoa	364	True
Q96KQ7	Homo sapiens	Metazoa	1210	False
Q9UUK4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	202	False
Q9NZI5	Homo sapiens	Metazoa	618	False
P21228	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	821	False
Q9LR91	Arabidopsis thaliana	Plants	319	False
A2YMU2	Oryza sativa subsp. indica	Plants	266	False
Q13243	Homo sapiens	Metazoa	272	False
Q569K4	Homo sapiens	Metazoa	471	False
Q84W92	Arabidopsis thaliana	Plants	535	False
O14901	Homo sapiens	Metazoa	512	False
Q9M297	Arabidopsis thaliana	Plants	1256	False
Q96Q15	Homo sapiens	Metazoa	3661	False
Q5SUE7	Mus musculus	Metazoa	619	False
P03893	Mus musculus	Metazoa	345	True
Q8IJH8	Plasmodium falciparum (isolate 3D7)	Other	275	False
Q86U42	Homo sapiens	Metazoa	306	False
P02269	Asterias rubens	Metazoa	125	False
Q8R2N1	Mus musculus	Metazoa	292	True
Q924C5	Mus musculus	Metazoa	1680	False
A0A1P8BH03	Arabidopsis thaliana	Plants	404	False
P53937	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	143	False
Q8W4L3	Arabidopsis thaliana	Plants	489	False
O13834	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	3227	False
Q15427	Homo sapiens	Metazoa	424	False
P23708	Mus musculus	Metazoa	346	False
Q53F19	Homo sapiens	Metazoa	620	False
Q6YUS3	Oryza sativa subsp. japonica	Plants	552	False
Q18694	Caenorhabditis elegans	Metazoa	333	False
Q92900	Homo sapiens	Metazoa	1129	False
O01683	Caenorhabditis elegans	Metazoa	689	False
Q9U405	Drosophila melanogaster	Metazoa	570	False
Q7Z7F7	Homo sapiens	Metazoa	128	False
F1M386	Rattus norvegicus	Metazoa	1496	False
P37217	Mus musculus	Metazoa	199	True
Q384Y0	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	1048	False
P80428	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	489	False
Q9ULV5	Homo sapiens	Metazoa	492	False
P32189	Homo sapiens	Metazoa	559	False
Q05979	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	453	False
P69070	Salmo trutta	Metazoa	124	False
O95907	Homo sapiens	Metazoa	504	True
P43554	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	623	False
P31016	Rattus norvegicus	Metazoa	724	False
Q9Y7U4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	328	False
Q9SIF2	Arabidopsis thaliana	Plants	780	False
Q9V3V7	Drosophila melanogaster	Metazoa	222	False
Q8GT74	Arabidopsis thaliana	Plants	241	True
P00299	Populus nigra	Plants	168	False
P43322	Rattus norvegicus	Metazoa	662	False
G5EEG9	Caenorhabditis elegans	Metazoa	399	False
Q9VT04	Drosophila melanogaster	Metazoa	471	True
Q960V3	Drosophila melanogaster	Metazoa	1122	False
P53159	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	387	False
Q50L41	Mus musculus	Metazoa	855	False
O70161	Mus musculus	Metazoa	661	False
O43006	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	225	False
P38236	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366	False
O00330	Homo sapiens	Metazoa	501	False
Q8L960	Arabidopsis thaliana	Plants	410	False
Q9Y5L3	Homo sapiens	Metazoa	495	True
P12524	Homo sapiens	Metazoa	364	False
Q94JQ3	Arabidopsis thaliana	Plants	529	False
P18090	Rattus norvegicus	Metazoa	466	True
Q9BQ87	Homo sapiens	Metazoa	522	False
Q9UTC6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	192	False
Q4U2R6	Homo sapiens	Metazoa	128	False
Q92552	Homo sapiens	Metazoa	414	False
O74700	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	87	False
P62854	Homo sapiens	Metazoa	115	False
P40026	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	464	False
Q9TW65	Caenorhabditis elegans	Metazoa	3674	False
Q13268	Homo sapiens	Metazoa	280	False
Q54T86	Dictyostelium discoideum	Other	568	False
P13528	Caenorhabditis elegans	Metazoa	357	False
O13927	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	201	False
A8MT69	Homo sapiens	Metazoa	81	False
Q9H6R4	Homo sapiens	Metazoa	1146	False
P43243	Homo sapiens	Metazoa	847	False
Q969K3	Homo sapiens	Metazoa	372	False
Q19325	Caenorhabditis elegans	Metazoa	645	False
A2ARP9	Mus musculus	Metazoa	588	False
Q21443	Caenorhabditis elegans	Metazoa	566	False
P35486	Mus musculus	Metazoa	390	False
Q18593	Caenorhabditis elegans	Metazoa	329	True
Q15003	Homo sapiens	Metazoa	741	False
Q23243	Caenorhabditis elegans	Metazoa	845	False
Q4G338	Haemonchus contortus	Metazoa	324	False
P28350	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	1093	False
O00757	Homo sapiens	Metazoa	339	False
O14141	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	241	False
P35169	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	2470	False
O80883	Arabidopsis thaliana	Plants	490	False
P17677	Homo sapiens	Metazoa	238	False
P54132	Homo sapiens	Metazoa	1417	False
O94255	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	328	False
O75161	Homo sapiens	Metazoa	1426	False
M0R3Q7	Rattus norvegicus	Metazoa	905	False
P36520	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	322	False
P70610	Rattus norvegicus	Metazoa	412	False
Q86TP1	Homo sapiens	Metazoa	453	False
P12657	Mus musculus	Metazoa	460	True
Q6ZWS8	Mus musculus	Metazoa	374	False
Q96I25	Homo sapiens	Metazoa	401	False
Q93015	Homo sapiens	Metazoa	286	False
D4A3U0	Rattus norvegicus	Metazoa	432	True
Q12382	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	290	True
P0C512	Oryza sativa subsp. japonica	Plants	477	False
P26568	Arabidopsis thaliana	Plants	274	False
Q9HBL8	Homo sapiens	Metazoa	299	False
Q9P2K5	Homo sapiens	Metazoa	600	False
Q9BSJ8	Homo sapiens	Metazoa	1104	True
Q06148	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	342	True
Q9Z2L0	Rattus norvegicus	Metazoa	283	True
Q6PCN7	Mus musculus	Metazoa	1003	False
F4IAX1	Arabidopsis thaliana	Plants	681	False
O75689	Homo sapiens	Metazoa	374	False
Q23500	Caenorhabditis elegans	Metazoa	887	False
O61715	Caenorhabditis elegans	Metazoa	454	True
Q9WU40	Mus musculus	Metazoa	921	False
Q13472	Homo sapiens	Metazoa	1001	False
P53396	Homo sapiens	Metazoa	1101	False
Q9Y2C4	Homo sapiens	Metazoa	368	False
Q9C950	Arabidopsis thaliana	Plants	643	False
Q01289	Pisum sativum	Plants	399	False
Q8IVU3	Homo sapiens	Metazoa	1022	False
Q20709	Caenorhabditis elegans	Metazoa	543	False
